"613";"C-128";"0";"120";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMARA FOTOGRAFICA DIGITAL MARCA KODAK MODELO C160CON FLASH INTEGRADO DE 9.2 MEGAPIXELES ";;;;"1.2.4.2.1.1";"I150200084";"0.00"
"614";"C-131";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMILLA CON RUEDAS";;;"241";"1.2.4.3.1.1";"I090000999";"0.00"
"615";"C-132";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMILLA SIN RUEDAS";;;"241";"1.2.4.3.1.1";"I090000100";"0.00"
"616";"C-133";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMILLA PLEGADIZA MCA. ESGO MOD. CAN-129";;;"241";"1.2.4.3.1.1";"I090000999";"0.00"
"617";"C-138";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMPANA LINEA ARTESANAL DE 10 KGS APROX. DE 26 CM DE DIAMETRO Y 29 CMS DE ALTURA FABRICADA BRONCE C/";;;"260";"1.2.4.6.9.1";"I210000999";"0.00"
"618";"C-139";"0";"88";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMION FORD F-600 CON CAJA Y RAMPA HIDRAULICA MOD. 78 CAPACIDAD 8 TONELADAS";;;"251";"1.2.4.4.1.1";"I480800028";"0.00"
"619";"C-141";"0";"40";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMION MCA. CHEVROLETT TIPO KODIAK MOD. 2001";;;"251";"1.2.4.4.1.1";"I480800028";"0.00"
"620";"C-142";"0";"40";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"AUTOBUS MCA. CHEVROLETT KODIAK T/CASETA P/41 PASAJEROS CAP. 1O   TONELADAS 8 CILINDROS. GASOLINA";;;"251";"1.2.4.4.1.1";"I480800136";"0.00"
"621";"C-149";"0";"64";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA DINA DIESEL TIPO VANNETTE CAP. 3T. VARIOS MODELOS";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"622";"C-150";"0";"66";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA DODGE D-300 TIPO VANNETTE MOD. 78 CAPACIDAD 3 T.";;;"251";"1.2.4.4.1.1";"I480800068";"0.00"
"623";"C-155";"0";"275";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA V.W. PANEL DIFERENTES MODELOS";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"624";"C-157";"0";"158";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA NISSAN TIPO ICHI VAN PANEL MOD. 1993.";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"625";"C-158";"0";"158";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA NISSAN TIPO ICHI VAN TIPICA STD. MOD. 1993.";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"626";"C-159";"0";"40";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA CHEVROLET TIPO CUSTON 8 CILINDROS MOD. 1995";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"627";"C-160";"0";"40";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA MCA. CHEVROLETT C/DE 2.5 TONELADAS 6 CILINDROS TIPO    COMERCIAL. G 11405";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"628";"C-161";"0";"40";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA CARGO VAN MCA.CHEVROLET";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"629";"C-162";"0";"222";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA SILVERADO 3500";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"630";"C-163";"0";"88";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMIONETA MCA.FORD MOD. ESCAPE H2B A?O 2008 COLOR NEGRO APERLADO";;;"251";"1.2.4.4.1.1";"I480800072";"0.00"
"631";"C-166";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESOR DE AIRE MCA. TRUPER";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"632";"C-167";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA MCA. DEVILVISS MOD. TUFFY CON MOTOR POWELL ELECTRIC DE 1/2 HP. Y AEROGRAFO K.J. MILLER";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"633";"C-168";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA CON AEROGRAFO MCA. KELLOG MOD. DGPA-13455 1/3 HP.. CON MOTOR KOBLENZ";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"634";"C-169";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA MCA. MAESA CON MOTOR KOBLENZ DE 1/3 HP.";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"635";"C-170";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA KELLOG MOD. F-141 PARA 150 1b. CON TANQUE DE 72 LITROS";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"636";"C-171";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA DE AIRE MCA. KELLOG MOD. B-131 E.B. CON MOTOR MCA. KOBLENZ";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"637";"C-172";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA DE AIRE MCA. KELLOG MOD. B-131 E.B. CON MOTOR MONOFASICO MCA. GENERAL ELECTRIC MOD. 3H47 ";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"638";"C-173";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA SEMI-PORTATIL CON MOTOR DE 1/3 HP MCA. MURGUIA KELLOG MOD.NO.8-131-C";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"639";"C-174";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA PARA AIRE SEMIPORTATIL CON MOTOR MONOFASICO, MCA. MURGIA KELLOG. MOD. F-101, DE 1/2 C.F.";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"640";"C-175";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA DE AIRE SEMIPORTATIL MCA. MURGIA MOD.  131-C";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"641";"C-176";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA MCA. BADGER AIR-BRUSH CO, MOD. 180-1";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"642";"C-177";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA MCA. MAESA CON MOTOR POWER ELECTRIC DE 1/2 HP CON TANQUE DE 25 LITROS";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"643";"C-178";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA SEMI-PORTATIL MCA. EVANS CON CAPACIDAD DE TANQUE 108 KG MOTOR MONOFASICO Y DE 1.0 HP MCA.";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"644";"C-179";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA PREMIER C/TANQUE DE 2 GALONES APROX. MOTOR DE 3/4 MCA. G.E";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"645";"C-180";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPRESORA DE AIRE  MCA.TRUPER 23HP";;;"256";"1.2.4.6.2.1";"I420800092";"0.00"
"646";"C-181";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPAGINADORA PITNEY BOWES MOD.HSR-OP,MAQUINA DE ALTA VELOCIDAD Y PROGRAMABLE DE 50 GAVETAS CAPACIDA";;;"226";"1.2.4.1.9.1";"I420800088";"0.00"
"647";"C-184";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMA PARA MECANICO CON RODAJAS DE LAMINA MCA. PROTO";;;"259";"1.2.4.6.7.1";"I420600999";"0.00"
"648";"C-186";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR CENTRAL DE 8 LINEAS Y 16";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"649";"C-187";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR TELEFONICO MCA. PANASONIC MOD. KX-PD500";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"650";"C-189";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR MCA. L.M. ERICKSON DE 10 LINEAS";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"651";"C-191";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR DTMF,MCA. TELEKTRA CON 3 LINEAS Y 8 APARATOS TELEFONICOS";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"652";"C-192";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR MCA. PANASONIC PARA 6 LINEAS 16 EXT. MOD. KXT-616-16 C/CARTUCHO PROYECTOR P/6 LINEAS Y RE";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"653";"C-193";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR SAMSUNG SISTEMA 36HX CON:CENTRAL BASICO P/6 LINEAS 18 EXTENSIONES,TELEFONO MULTILINEAPROG";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"654";"C-194";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONMUTADOR PANASONIC P/3 LINEAS 8 EXTENSIONES MOD. KX-D7030X, mod: KX-TES824MX";;;"257";"1.2.4.6.5.1";"I150200106";"0.00"
"655";"C-195";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONTRABAJO ACUSTICO";;;"223";"1.2.4.7.1.1";"I390000026";"0.00"
"656";"C-199";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONSOLA ADYACENTE MCA. SONY MOD.LU-6010 C/GRABADORA MCA. SONY MOD.MOSTER RECORDER ER-7 CM Y 1 AUDIFO";;;"231";"1.2.4.2.1.1";"I150200110";"0.00"
"657";"C-200";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONSOLA METALICA CON 4 ENTREPANOS CON RUEDAS";;;"231";"1.2.4.2.1.1";"I150200110";"0.00"
"658";"C-202";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONSOLA DXR-600 PI 4001799";;;"231";"1.2.4.2.1.1";"I150200110";"0.00"
"659";"C-203";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONSOLA SOUNDTECH MOD. QM6";;;"226";"1.2.4.1.9.1";"I150200110";"0.00"
"660";"C-205";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONVERTIDOR DE SOLUCION MCA. ADDRESSO-GRAPH MULTIGRAPH MOD. 122";;;"256";"1.2.4.6.2.1";"I150400999";"0.00"
"661";"C-209";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONTROL DE DISOLVENCIA O CAMBIOS MCA. KODAK MOD. A Y MCA. COYOTE FX25 CY 4772";;;"231";"1.2.4.2.1.1";"I150400999";"0.00"
"662";"C-212";"0";"227";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONTROL DE EDICION MCA. SONY CON CABLES MOD. RM-440";;;"231";"1.2.4.2.1.1";"I150400999";"0.00"
"663";"C-217";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CABEZA DIVISORA UNIVERSAL";;;"259";"1.2.4.6.7.1";"I150400999";"0.00"
"664";"C-218";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CABEZA DE FRICCION TIPO HERCULES MOD. 4-52 611-7";;;"231";"1.2.4.2.1.1";"I150400999";"0.00"
"665";"C-220";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAJA DE LIBROS PARA FOTOGRAFIA MCA. LEYTZ";;;"231";"1.2.4.2.1.1";"I150400999";"0.00"
"666";"C-222";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAJA DE HERRAMIENTA PARA REPARACIONES, S/MARCA, MOD. 286 CON CERRADURA DE COMBINACION. (PORTAFOLIO I";;;"260";"1.2.4.6.9.1";"I420400999";"0.00"
"667";"C-223";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAJA METALICA PARA 50 LLAVES";;;"260";"1.2.4.6.9.1";"I420400999";"0.00"
"668";"C-225";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRETILLA PARA LABORATORIO DE ACERO INOXIDABLE";;;"222";"1.2.4.1.2.1";"I420400999";"0.00"
"669";"C-226";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRETILLA CON RUEDA DE HULE, MANUAL MCA. HYD";;;"259";"1.2.4.6.7.1";"I420400062";"0.00"
"670";"C-227";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRETILLA METALICA PROFUNDA CON LLANTA DE HULE MACIZO MOD. CAT 9-SN";;;"259";"1.2.4.6.7.1";"I420400062";"0.00"
"671";"C-229";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRETILLA HIDRAULICA SERIE50";;;"259";"1.2.4.6.7.1";"I420400062";"0.00"
"672";"C-236";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO TRANSPORTADOR DE LIBROS METALICO CON 4 RUEDAS DE HULE COMPRIMIDO";;;"222";"1.2.4.1.2.1";"I450400999";"0.00"
"673";"C-237";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO DE SERVICIOS PARA LABORATORIO DE LAMINA DE .78X.62X1.07, 2 NIVELES CON DIVISION AL CENTRO DE .";;;"222";"1.2.4.1.2.1";"I090000108";"0.00"
"674";"C-238";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO KARDEX PARA ALUMNOS";;;"221";"1.2.4.1.1.1";"I450400999";"0.00"
"675";"C-239";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO RECEPTOR DE LIQUIDOS PARA DESECHO DE .40X.40X.60";;;"221";"1.2.4.1.1.1";"I090000108";"0.00"
"676";"C-240";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO PARA FLEJADORA";;;"221";"1.2.4.1.1.1";"I450400999";"0.00"
"677";"C-242";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO DE BASURA CON LONA DE COLOR CON ARMAZON TUBULAR";;;"221";"1.2.4.1.1.1";"C420000986";"0.00"
"678";"C-243";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARRO P/COMPUTO DE 2 NIVELES";;;"222";"1.2.4.1.2.1";"I450400999";"0.00"
"679";"C-254";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARGADOR P/ACUMULADORES DE CARGA LENTA MCA. MONTERREY, MOD. 112-E.";;;"258";"1.2.4.6.6.1";"I330000016";"0.00"
"680";"C-255";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CARGADOR DE PILAS SH";;;"258";"1.2.4.6.6.1";"C870000046";"0.00"
"681";"C-257";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAUTIN UNIVERSAL T/PISTOLA";;;"259";"1.2.4.6.7.1";"I421400112";"0.00"
"682";"C-259";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CORTADOR PARA REFLECTOR COLORANTE DE 2000 WATT";;;"231";"1.2.4.2.1.1";"I330000999";"0.00"
"683";"C-260";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CORTADOR PARA REFLECTOR DE 1000 WATT DE 4 ASPAS";;;"231";"1.2.4.2.1.1";"I330000999";"0.00"
"684";"C-261";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CORTADORA DE 2 ASPAS PARA REFLECTOR MINIBRUTO";;;"231";"1.2.4.2.1.1";"I330000999";"0.00"
"685";"C-262";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CORTADORA DE 4 ASPAS PARA REFLECTOR MINIPRO";;;"231";"1.2.4.2.1.1";"I330000999";"0.00"
"686";"C-269";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COLUMNA SONORA MCA. PHILLIPS MOD. 1356 ALTA FIDELIDAD, 60 WATT 2 VIAS";;;"231";"1.2.4.2.1.1";"I150200052";"0.00"
"687";"C-274";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CORRECTOR DIGITAL DE BASE TIEMPO MCA. CVS MOD. 510";;;"231";"1.2.4.2.1.1";"I150200999";"0.00"
"688";"C-275";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CORRECTOR DE BASE DE TIEMPO MCA. SONY";;;"231";"1.2.4.2.1.1";"I150200999";"0.00"
"689";"C-281";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COPIADORA DE CASSETTE CCP 13 A";;;"231";"1.2.4.2.1.1";"I150200999";"0.00"
"690";"C-287";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMODA DE 1.80x.45x.75 1 CAJON SENCILLO,1 CAJON ARCHIVERO,3 CAJONES SENCILLOS, AL CENTRO CAJON Y HUE";;;"221";"1.2.4.1.1.1";"I450600082";"0.00"
"691";"C-288";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMODA FABRICADA EN NOVOPAN CON CHAPA DE NOGAL CON 1 GAVETA, 2 PUERTAS CORREDIZAS Y 1 ENTREPA?O DE .";;;"221";"1.2.4.1.1.1";"I450600082";"0.00"
"692";"C-289";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMODA MOD. CHANCELLOR ESPECIAL DE 3.00x.75 MT. INTEGRADA C/CAJA FUERTE,PUERTAS ABATIBLES Y ARCHIVER";;;"221";"1.2.4.1.1.1";"I450600082";"0.00"
"693";"C-298";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON MOD. 286/25.";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"694";"C-298";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON MOD. 286/25";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"695";"C-299";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON MOD. 386/40.";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"696";"C-302";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CASSETERA BOOTH RECORDER";;;"231";"1.2.4.2.1.1";"I150200999";"0.00"
"697";"C-303";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CASSETERA BOOTH RECORDER SONY";;;"226";"1.2.4.1.9.1";"I150200999";"0.00"
"698";"C-306";"0";"94";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONCENTRADOR DE INFORMACION";;;"225";"1.2.4.1.3.1";"C870000092";"0.00"
"699";"C-307";"0";"94";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONCENTRADOR DE INFORMACION (HUBS MODULAR) 100 BAUT";;;"257";"1.2.4.6.5.1";"C870000092";"0.00"
"700";"C-308";"0";"1";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONCENTRADOR DE INFORMACION (HUB MODULAR) 100 BASE T MOD.3C250ATX1 3 COM.";;;"221";"1.2.4.1.1.1";"C870000092";"0.00"
"701";"C-309";"0";"1";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CONCENTRADOR DE INFORMACION (HUB MODULAR) 10 BASE T 3 COM.";;;"221";"1.2.4.1.1.1";"C870000092";"0.00"
"702";"C-310";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CENICERO BASURERO EN LAMINA DE ACERO INOXIDABLE DE 65 CM. DE ALTURA POR 22.5 CM. DE DIAMETRO";;;"221";"1.2.4.1.1.1";"C210000034";"0.00"
"703";"C-311";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CENICERO DE PISO EN FORMA RECTANGULAR FABRICADO EN ACERO INOXIDABLE MOD. CENTURY T-502512.";;;"221";"1.2.4.1.1.1";"C210000034";"0.00"
"704";"C-321";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CILINDRO DE ACERO P/OXIGENO TIPO OX43.";;;"241";"1.2.4.4.2.1";"I090000999";"0.00"
"705";"C-330";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CHARANGOS DE MADERA.";;;"223";"1.2.4.7.1.1";"I390000102";"0.00"
"706";"C-333";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CALENTADOR DE AGUA MCA.CINSA";;;"226";"1.2.4.1.9.1";"I420600999";"0.00"
"707";"C-334";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CALENTADOR MCA. CAL-O-REX, MOD. G-30, PARA 117 LITROS.";;;"226";"1.2.4.1.9.1";"I420600999";"0.00"
"708";"C-335";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CALENTADOR MCA. CAL-O-REX, MOD. G.40, AUTOMATICO.";;;"226";"1.2.4.1.9.1";"I420600999";"0.00"
"709";"C-336";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CALENTADOR MCA. MAGAMEX MOD. 5080 PARA 76 LITROS.";;;"226";"1.2.4.1.9.1";"I420600999";"0.00"
"710";"C-337";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CALENTADOR AUT.PARA AGUA MCA. CAL O REX PARA 72 LITROS.";;;"226";"1.2.4.1.9.1";"I420600999";"0.00"
"711";"C-338";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CALENTADOR DE AGUA AUTOMATICO MOD. G-10 CAP. 38 LT.";;;"226";"1.2.4.1.9.1";"I420600999";"0.00"
"712";"C-340";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CHAROLA PARA ESTANTE  DE 90x30.";;;"221";"1.2.4.1.1.1";"I450400999";"0.00"
"713";"C-341";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CHAROLA PARA ANAQUEL DE .45X91.5 COLOR GRIS";;;"221";"1.2.4.1.1.1";"I450400999";"0.00"
"714";"C-342";"0";"167";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPAC DISC MCA. ONKYO MOD. DX 710";;;"231";"1.2.4.2.1.1";"I150200999";"0.00"
"715";"C-343";"0";"151";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPAC DISC MOD. E2800 VA MCA. MULTIMEDIA P-C";;;"231";"1.2.4.2.1.1";"I150200999";"0.00"
"716";"C-345";"0";"227";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CD-WRITER (QUEMADOR) SONY 8 X 4 X 32";;;"225";"1.2.4.1.3.1";"I150200999";"0.00"
"717";"C-346";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CD-WRITER DRIVER 93501 8 X 4 X 32";;;"225";"1.2.4.1.3.1";"I180000999";"0.00"
"718";"C-347";"0";"107";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CD-WRITER HP PLUS  8230";;;"225";"1.2.4.1.3.1";"I180000999";"0.00"
"719";"C-350";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON MOD. 486 DLC/33 MHZ MONITOR MONOCROMATICO VGA 14""";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"720";"C-351";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON MOD. 486 DLC/33 MHZ MONITOR MONOCROMATICO VGA 14""";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"721";"C-352";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON MOD. 486 DX2 CON MONITOR CROMATICO VGA 14""";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"722";"C-353";"0";"165";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA OLIVETTI MULTIMEDIA MOD. M4-464";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
"723";"C-354";"0";"70";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COMPUTADORA ELECTRON PENTIUM 90 MHZ MULTIMEDIA";;;"225";"1.2.4.1.3.1";"I180000064";"0.00"
